code,malepop,femalepop,totalpop,setai,inc_mov_dom,inc_mov_intl,inc_born,inc_other,dec_mov_dom,dec_mov_intl,dec_deaths,dec_other
141372,86310,91666,177976,85329,8695,917,1017,51,8487,590,1684,157
141500,358771,357723,716494,358556,31394,3515,3902,365,29177,2251,8237,878
141518,83451,82321,165772,80860,6476,758,764,75,6298,489,1967,172
141526,137027,134835,271862,135777,11632,1402,1485,103,10686,884,3154,361
141534,138293,140567,278860,141919,13286,1355,1653,187,12193,878,3116,345
142018,188643,190398,379041,191977,12662,1308,1530,175,13385,923,5548,266
142034,128048,128501,256549,124949,9118,1036,1315,118,7703,719,3210,262
142042,82577,91958,174535,85103,6639,628,811,21,6373,502,2247,67
142051,220078,224963,445041,214096,18203,1893,2793,105,16701,1381,4748,295
142069,90919,95545,186464,92321,6678,1159,880,44,6286,440,2547,64
142077,120290,127055,247345,115013,8512,788,1447,47,7844,622,2719,49
142085,27150,30677,57827,27853,1882,208,246,12,1998,209,813,11
142107,19343,20499,39842,19887,1104,148,135,15,1153,86,884,15
142115,79592,78981,158573,76876,5639,672,647,91,5144,483,1957,149
142123,115364,108060,223424,111618,9327,1482,1154,189,8932,736,2560,440
142131,122451,123299,245750,122687,11787,1105,1779,73,10606,603,2635,188
142140,50705,49111,99816,48554,4382,566,582,38,4262,364,1160,122
142158,70753,70010,140763,66166,6913,613,1027,13,5519,368,1415,105
142166,65724,65495,131219,65201,5925,577,702,28,5448,391,1436,94
142174,19697,20467,40164,18470,1229,126,111,40,1285,84,613,26
142182,42914,41038,83952,39630,3476,753,411,92,3498,243,940,199
143006,15006,16807,31813,14567,945,127,108,17,1095,103,452,6
143014,15006,16807,31813,14567,945,127,108,17,1095,103,452,6
143201,24933,24064,48997,22695,1805,202,292,11,1744,119,546,39
143219,24933,24064,48997,22695,1805,202,292,11,1744,119,546,39
143405,28794,30378,59172,27686,1932,205,184,17,1909,122,924,17
143413,15514,16243,31757,14736,1068,99,99,7,1033,48,479,10
143421,13280,14135,27415,12950,864,106,85,10,876,74,445,7
143600,31816,32759,64575,28422,2276,536,279,29,2492,107,896,26
143618,4497,4404,8901,3871,259,59,28,12,237,32,115,5
143626,8574,8852,17426,7623,717,37,89,4,637,25,227,5
143634,5137,5282,10419,4855,450,376,34,8,750,11,166,9
143642,4561,4702,9263,4249,208,41,12,2,222,18,192,3
143669,9047,9519,18566,7824,642,23,116,3,646,21,196,4
143804,19161,21410,40571,23284,2246,720,107,17,2428,342,815,34
143821,5203,5632,10835,6973,1105,467,29,8,1192,266,209,14
143839,3065,3488,6553,3379,165,18,16,0,205,15,133,3
143847,10893,12290,23183,12932,976,235,62,9,1031,61,473,17
144002,22026,20067,42093,20700,1654,385,177,28,1548,202,577,86
144011,20624,18753,39377,19429,1569,360,170,25,1435,190,538,82
144029,1402,1314,2716,1271,85,25,7,3,113,12,39,4
150002,1027395,1083359,2110754,920725,53978,5824,10021,401,60028,3577,33020,517
151009,366552,394951,761503,351489,26620,1449,4111,159,26731,810,10614,246
151017,34277,35878,70155,30125,1772,188,298,12,2057,67,1013,30
151025,63050,67783,130833,62451,4696,264,737,22,4546,114,1863,28
151033,81453,90588,172041,90496,9401,416,984,50,8667,202,2180,61
151041,32925,34595,67520,28635,2393,61,433,15,2149,48,866,6
151050,35549,38358,73907,31090,1774,41,394,11,1689,38,1123,6
151068,20585,21629,42214,16833,978,72,212,12,1092,31,661,12
151076,73215,79051,152266,70827,4661,338,837,28,5334,262,2041,84
151084,25498,27069,52567,21032,945,69,216,9,1197,48,867,19
152021,125171,130090,255261,110416,5531,792,1288,6,6347,502,3683,29
152048,44486,46692,91178,37418,1707,193,400,31,1955,129,1396,32
152056,37740,38477,76217,34644,1681,124,307,18,2007,100,1287,12
152064,44757,46920,91677,37623,2062,202,431,22,2343,95,1440,17
152081,16089,16513,32602,13023,622,46,119,71,836,62,542,2
152099,11757,12322,24079,10066,342,40,75,0,482,28,437,0
152102,23083,24041,47124,19369,695,74,161,0,1071,29,829,5
152111,18579,19482,38061,15343,733,70,187,9,820,71,613,18
152129,25687,27805,53492,22161,813,100,193,2,1248,50,1083,0
152137,37241,38694,75935,31291,1694,174,401,21,1742,173,1119,33
152161,18663,19378,38041,17025,723,71,136,1,925,49,772,3
152170,14499,15015,29514,12471,712,322,107,1,784,196,532,1
152188,22088,23602,45690,19094,636,207,153,3,880,129,810,13
152226,88694,91746,180440,77693,3776,336,910,33,4506,199,2801,20
152234,19021,20144,39165,14990,629,116,150,5,795,86,715,12
152242,23492,24611,48103,22601,914,55,172,8,1210,27,1135,10
152251,15960,16562,32522,13168,550,67,121,2,797,37,531,2
152269,25656,26720,52376,20391,1087,508,229,1,1513,382,872,2
152277,13163,13628,26791,10908,587,96,102,0,740,84,454,0
153001,7025,6961,13986,5111,457,184,95,0,579,45,176,5
153079,7025,6961,13986,5111,457,184,95,0,579,45,176,5
153401,3641,3893,7534,2820,170,10,32,0,150,6,113,0
153427,3641,3893,7534,2820,170,10,32,0,150,6,113,0
153605,5115,5466,10581,4232,160,17,27,2,241,12,185,2
153613,5115,5466,10581,4232,160,17,27,2,241,12,185,2
153800,4423,4624,9047,4167,96,8,20,1,242,4,245,3
153851,4423,4624,9047,4167,96,8,20,1,242,4,245,3
154008,1881,2005,3886,1643,86,2,12,0,92,0,118,0
154059,1881,2005,3886,1643,86,2,12,0,92,0,118,0
154601,4237,4031,8268,4540,538,509,37,4,498,239,156,49
154610,4237,4031,8268,4540,538,509,37,4,498,239,156,49
154806,4101,4355,8456,3406,132,34,23,0,193,20,192,0
154822,4101,4355,8456,3406,132,34,23,0,193,20,192,0
155004,2172,2050,4222,1637,129,12,12,0,156,8,53,0
155047,2172,2050,4222,1637,129,12,12,0,156,8,53,0
155802,2422,2581,5003,1985,96,6,10,1,145,5,117,1
155811,2268,2423,4691,1818,69,5,10,0,117,5,106,0
155861,154,158,312,167,27,1,0,1,28,0,11,1
160008,491818,516718,1008536,436122,24536,4763,5210,247,26805,2534,15209,676
162019,197110,206647,403757,186736,10012,2434,2326,154,10930,921,5503,298
162027,79097,83575,162672,70909,4356,638,843,16,4175,394,2552,113
162043,18937,19680,38617,16916,963,166,174,1,1129,119,703,10
162051,20288,21879,42167,17338,578,94,156,7,935,70,845,23
162060,15980,16509,32489,12999,886,129,202,5,898,100,450,13
162078,19373,19782,39155,15897,1049,145,196,8,1201,160,562,17
162086,22796,23878,46674,17823,1346,308,279,6,1536,106,631,16
162094,13683,14174,27857,10750,562,124,119,1,642,129,510,24
162108,22189,23882,46071,17533,817,165,147,5,1004,119,852,37
162116,44293,45891,90184,37330,2268,391,496,15,2420,253,1224,86
163201,22386,23878,46264,18507,1045,88,172,22,1113,89,724,30
163210,1643,1670,3313,1223,131,6,25,0,103,10,29,6
163228,8970,9687,18657,7660,349,47,61,20,462,38,326,21
163236,11773,12521,24294,9624,565,35,86,2,548,41,369,3
163406,15686,16943,32629,13384,654,81,100,7,822,74,653,9
163422,10766,11490,22256,8847,497,62,78,5,528,53,427,7
163431,4920,5453,10373,4537,157,19,22,2,294,21,226,2
170003,533242,564877,1098121,501139,34568,5609,6193,337,39212,2973,15058,569
172014,213712,229409,443123,214900,14961,2957,2563,160,15673,1162,5354,325
172022,22284,24216,46500,21242,921,128,153,9,1931,64,961,23
172031,51955,53520,105475,46011,3490,509,654,19,3523,367,1401,10
172049,9939,10989,20928,10385,348,20,53,10,1938,12,667,5
172057,5352,6022,11374,5473,181,12,35,6,1007,1,415,11
172065,29445,32258,61703,28899,1447,375,259,25,1687,249,990,22
172073,9280,10305,19585,8500,520,71,78,11,549,33,363,13
172090,17611,18589,36200,14519,1287,70,287,14,961,82,437,2
172103,55145,57379,112524,46898,3123,542,673,9,2780,370,1270,55
172111,24720,24984,49704,20349,1655,299,340,13,1452,277,551,20
172120,27529,27054,54583,25838,3309,126,490,4,2942,111,444,12
173207,3006,3035,6041,2043,118,21,36,1,158,18,57,1
173240,3006,3035,6041,2043,118,21,36,1,158,18,57,1
173606,30837,32346,63183,26556,1906,148,384,12,1956,105,658,35
173614,18406,19115,37521,15209,1203,88,252,11,1055,44,374,17
173657,12431,13231,25662,11347,703,60,132,1,901,61,284,18
173801,14144,15287,29431,12612,545,262,72,7,1060,64,601,10
173843,8441,9168,17609,7727,259,166,33,4,687,32,394,3
173860,5703,6119,11822,4885,286,96,39,3,373,32,207,7
174009,8094,8435,16529,6600,336,41,59,14,437,26,268,11
174076,8094,8435,16529,6600,336,41,59,14,437,26,268,11
174602,10189,11049,21238,10314,421,28,57,23,1158,32,621,14
174611,3323,3584,6907,3392,184,7,23,9,444,8,211,0
174637,6866,7465,14331,6922,237,21,34,14,714,24,410,14
180009,364197,382493,746690,306635,18733,4642,4502,186,20545,2234,10543,441
182010,123197,130832,254029,108630,6129,1496,1663,105,7160,664,3395,94
182028,30735,31647,62382,29302,1836,272,361,20,2055,100,870,24
182044,13660,13984,27644,12253,716,79,166,9,819,46,434,1
182052,14262,15559,29821,11624,479,252,116,5,772,100,595,15
182061,10081,10975,21056,7954,319,49,85,1,485,45,349,2
182079,33480,34822,68302,26136,1870,186,474,10,1685,102,810,43
182087,12560,13746,26306,10477,690,223,110,0,673,63,425,93
182095,39754,40664,80418,32391,2688,1199,512,18,2197,590,1058,61
182109,43144,45286,88430,33642,2099,638,538,5,2340,288,1129,79
183202,8619,9025,17644,6646,440,41,81,1,513,41,264,1
183229,8619,9025,17644,6646,440,41,81,1,513,41,264,1
183806,1056,1130,2186,875,38,6,11,0,59,1,42,5
183822,1056,1130,2186,875,38,6,11,0,59,1,42,5
184004,4600,4848,9448,3335,150,18,43,0,195,17,160,2
184047,4600,4848,9448,3335,150,18,43,0,195,17,160,2
184209,9644,10125,19769,7267,371,95,107,2,442,115,336,13
184233,9644,10125,19769,7267,371,95,107,2,442,115,336,13
184403,4282,4394,8676,3604,238,6,68,2,289,7,183,1
184420,4282,4394,8676,3604,238,6,68,2,289,7,183,1
184802,8609,8616,17225,7562,445,62,102,4,527,40,257,7
184811,4799,4745,9544,4292,234,24,52,2,286,21,145,2
184837,3810,3871,7681,3270,211,38,50,2,241,19,112,5
185001,6514,6840,13354,4937,225,20,65,4,334,15,236,0
185019,6514,6840,13354,4937,225,20,65,4,334,15,236,0
190004,393986,407068,801056,377101,28720,4413,4277,428,28874,2316,11212,749
192015,89607,94241,183850,94633,7158,1654,1081,150,7456,720,2566,278
192023,22768,23596,46364,20860,1482,174,230,22,1550,77,647,40
192040,13904,14605,28509,13491,1224,146,148,7,1270,114,409,21
192058,15725,16985,32710,14858,820,70,148,11,856,36,551,10
192066,10534,10780,21314,10209,495,79,45,15,628,46,374,14
192074,13920,13878,27798,12895,1017,102,122,22,1050,86,382,36
192082,35587,36139,71726,30313,2143,155,462,24,1746,116,823,33
192091,22202,23178,45380,22334,1722,177,164,27,1298,147,774,24
192104,37775,38595,76370,35200,2909,318,531,32,2861,178,858,37
192112,32591,34266,66857,30759,2183,312,418,13,2200,143,931,66
192121,10634,10574,21208,10056,525,113,60,14,704,77,342,18
192139,14081,14998,29079,13084,652,54,99,13,770,41,515,13
192147,15130,15467,30597,14210,1501,216,148,12,1434,181,288,34
193402,7046,7388,14434,6567,330,27,46,3,363,26,271,5
193461,7046,7388,14434,6567,330,27,46,3,363,26,271,5
193607,15374,15853,31227,14776,784,108,86,18,989,45,694,23
193640,434,425,859,533,47,4,2,0,50,3,24,1
193658,4771,4906,9677,4949,199,59,15,10,348,15,288,6
193666,3363,3402,6765,3006,143,3,19,2,185,5,131,1
193682,6806,7120,13926,6288,395,42,50,6,406,22,251,15
193801,10713,10674,21387,9754,1346,105,175,4,1177,61,196,22
193844,10713,10674,21387,9754,1346,105,175,4,1177,61,196,22
194204,25814,25315,51129,22480,2362,602,308,41,2439,220,566,75
194221,759,750,1509,622,45,1,7,2,67,1,21,2
194239,1883,2005,3888,1544,91,10,14,1,171,4,51,3
194247,5298,4439,9737,4232,535,127,74,16,593,65,97,18
194255,2929,2893,5822,2666,347,106,31,4,309,42,71,12
194298,1535,1523,3058,1360,108,7,9,1,90,7,48,1
194301,13410,13705,27115,12056,1236,351,173,17,1209,101,278,39
194409,581,536,1117,622,67,1,6,0,83,2,25,0
194425,317,299,616,331,34,1,4,0,49,2,11,0
194433,264,237,501,291,33,0,2,0,34,0,14,0
200000,985768,1026630,2012399,903498,63266,12349,10712,760,65232,7111,28869,1611
202011,176280,186329,362609,165256,9784,849,2080,94,10272,405,4920,173
202029,114778,119333,234111,110016,8504,881,1457,37,8616,592,2931,104
202037,74348,77192,151540,70281,4262,956,852,52,4367,433,2085,181
202045,22692,23777,46469,21083,1251,177,242,17,1416,112,713,15
202053,45988,48956,94944,40394,2440,606,562,41,3157,174,1517,54
202061,23447,24112,47559,22608,1678,361,291,1,1948,131,652,49
202070,23931,25218,49149,20772,1264,112,250,24,1302,80,672,29
202088,20266,20982,41248,19872,1364,335,226,23,1498,126,580,17
202096,31836,33065,64901,28726,2176,274,340,17,2073,177,977,36
202100,15541,15784,31325,13744,951,169,154,24,1072,78,463,24
202118,20515,21647,42162,17933,1132,236,174,17,1194,161,608,20
202126,12350,12951,25301,12007,752,126,89,7,801,82,468,6
202134,9164,9648,18812,7920,448,90,69,5,592,76,344,2
202142,26979,27087,54066,25052,1915,351,269,30,1855,202,687,34
202151,32705,32500,65205,29077,2366,236,424,29,2322,226,871,54
202177,47853,49527,97380,43746,3414,535,550,57,3260,175,1356,61
202185,28623,30222,58845,24809,1642,151,291,21,1460,102,848,29
202193,14427,14531,28958,12564,930,75,167,13,987,58,426,12
202207,46561,49307,95868,42018,3013,260,442,59,2643,213,1287,12
203009,11349,11207,22556,9709,1058,1302,103,12,1161,1132,383,136
203033,2067,2129,4196,1942,158,82,20,0,156,60,89,6
203041,1960,1671,3631,1406,374,818,18,8,433,731,43,121
203050,1565,1412,2977,1330,207,351,15,1,250,303,56,5
203068,452,474,926,412,34,7,5,0,26,6,18,1
203076,324,323,647,331,31,27,2,0,40,14,18,0
203092,4981,5198,10179,4288,254,17,43,3,256,18,159,3
203203,22007,23188,45196,22017,2733,683,206,40,2321,366,576,77
203211,10381,11370,21752,11097,1445,412,86,23,1258,235,268,52
203238,8306,8464,16770,7998,1094,221,93,15,882,110,187,25
203246,3320,3354,6674,2922,194,50,27,2,181,21,121,0
203408,4752,4848,9600,4380,212,21,31,3,246,12,162,3
203491,2009,2077,4086,1760,84,6,19,0,98,6,70,0
203505,2743,2771,5514,2620,128,15,12,3,148,6,92,3
203602,19768,20899,40667,18577,1215,227,137,13,1233,131,659,27
203611,8895,9575,18470,8714,465,72,68,2,580,39,334,7
203629,6935,7172,14107,6285,454,115,39,7,424,59,219,15
203637,3938,4152,8090,3578,296,40,30,4,229,33,106,5
203807,39868,40805,80673,33684,2589,350,467,27,2624,270,1094,46
203823,8785,9224,18009,7576,468,46,71,3,486,43,330,9
203831,12259,12128,24387,10353,896,116,160,10,837,92,311,18
203840,4336,4527,8863,3659,250,33,35,3,233,39,134,7
203858,7986,8065,16051,6794,645,50,139,5,701,25,163,8
203866,2208,2412,4620,1707,104,15,24,0,108,14,64,1
203882,4294,4449,8743,3595,226,90,38,6,259,57,92,3
204005,27291,28419,55710,21923,1542,205,271,15,1747,131,1073,16
204021,6083,6362,12445,4786,300,22,59,0,349,28,218,0
204030,6177,6429,12606,4610,343,78,63,7,400,56,194,5
204048,1908,2023,3931,1909,127,10,10,2,134,11,148,3
204072,2901,3040,5941,2397,171,63,19,1,175,20,102,5
204099,185,192,377,191,27,0,2,0,21,0,6,0
204102,408,398,806,400,44,4,1,0,42,2,24,0
204111,1663,1758,3421,1263,88,1,21,1,89,5,73,2
204129,226,246,472,263,37,3,1,0,29,0,13,0
204137,487,541,1028,596,33,1,2,0,53,0,43,0
204145,672,754,1426,644,48,0,8,0,62,0,47,0
204153,2914,2974,5888,2156,140,9,37,2,164,1,107,0
204161,3238,3263,6501,2253,152,9,43,2,197,5,72,1
204170,429,439,868,455,32,5,5,0,32,3,26,0
204200,11512,12271,23783,11294,642,51,70,8,799,33,507,4
204226,1927,2003,3930,1973,127,10,12,0,120,1,99,0
204234,1776,1898,3674,1632,93,9,11,0,135,1,68,0
204251,1169,1347,2516,1079,36,7,8,3,62,2,52,1
204293,297,343,640,356,29,0,1,0,28,1,18,0
204307,1581,1625,3206,1460,73,11,14,4,128,15,73,2
204323,4762,5055,9817,4794,284,14,24,1,326,13,197,1
204404,10259,10493,20752,8318,586,62,71,16,628,25,324,14
204463,1176,1236,2412,1039,42,4,8,0,48,5,60,0
204480,817,798,1615,714,60,1,2,0,71,0,27,0
204501,4186,4300,8486,3232,244,48,40,9,265,13,91,12
204510,2091,2172,4263,1557,124,5,13,7,129,3,69,2
204528,1989,1987,3976,1776,116,4,8,0,115,4,77,0
204803,15361,15737,31098,14911,1371,1753,125,27,1366,886,396,240
204811,4421,4693,9114,4095,253,20,23,1,248,11,160,3
204820,4688,4960,9648,4116,418,20,55,1,303,16,110,3
204854,4790,4735,9525,5276,561,1454,34,24,631,776,87,213
204862,1462,1349,2811,1424,139,259,13,1,184,83,39,21
205206,6884,6988,13872,6222,405,88,58,5,505,70,229,12
205214,6884,6988,13872,6222,405,88,58,5,505,70,229,12
205401,8461,8939,17400,6594,450,40,94,6,398,39,265,6
205419,5271,5716,10987,4133,298,15,72,3,238,6,146,4
205435,3190,3223,6413,2461,152,25,22,3,160,33,119,2
205605,9319,9729,19048,8604,589,647,60,11,712,343,394,96
205613,5505,5724,11229,5132,317,258,37,2,414,147,222,0
205621,2081,2156,4237,1790,109,14,6,0,141,3,110,2
205630,1733,1849,3582,1682,163,375,17,9,157,193,62,94
205800,9911,10121,20032,8618,521,137,85,9,612,68,344,21
205834,3756,3804,7560,3384,193,122,23,4,289,51,125,15
205885,1085,1113,2198,1005,62,5,6,2,82,3,54,1
205907,5070,5204,10274,4229,266,10,56,3,241,14,165,5
206008,742,818,1560,769,67,3,5,0,45,2,58,1
206024,742,818,1560,769,67,3,5,0,45,2,58,1
210005,951437,999855,1951292,860512,58159,13326,10344,839,63839,6885,26512,2002
212016,190555,208572,399127,188486,12096,2913,2366,286,12748,859,5242,622
212024,76656,80256,156912,69861,4851,1004,901,98,5232,541,2048,170
212032,39414,43072,82486,36473,2219,467,399,26,2416,216,1244,30
212041,51115,53933,105048,48188,2839,525,479,35,3141,408,1431,31
212059,41135,42795,83930,36548,2372,477,405,5,2611,340,1098,105
212067,36134,37401,73535,31939,2043,367,387,22,2186,383,1175,72
212075,9209,9782,18991,8249,489,148,63,8,556,103,323,14
212083,17229,18050,35279,15672,1101,169,189,11,1185,159,553,25
212091,32825,33692,66517,28351,1964,1185,380,34,2823,146,770,82
212105,22481,23573,46054,19992,1145,216,180,0,1302,169,850,34
212113,28620,28975,57595,24514,2217,542,379,34,2083,407,587,40
212121,26413,27830,54243,24825,1356,308,260,34,1628,172,849,56
212130,71306,72889,144195,63277,4688,717,839,23,4811,397,1683,121
212148,49286,50493,99779,44571,3354,893,571,43,3439,667,1063,120
212156,12067,12700,24767,10933,495,196,72,5,714,114,375,31
212164,28052,28291,56343,23714,2268,424,437,25,2360,191,516,73
212172,10484,11190,21674,8832,480,169,85,3,665,56,441,7
212181,16027,16858,32885,13304,1043,211,151,3,1073,113,416,30
212199,18498,19230,37728,15520,715,200,151,6,961,131,677,25
212202,13810,15105,28915,12069,691,269,102,8,917,93,600,40
212211,15631,15874,31505,12616,654,240,108,13,904,155,513,22
213004,23674,24521,48195,21427,2446,323,409,26,2323,142,534,53
213021,13110,13256,26366,11866,1419,179,232,15,1340,78,259,29
213039,10564,11265,21829,9561,1027,144,177,11,983,64,275,24
213403,12835,13136,25971,10435,584,145,70,8,710,98,412,13
213411,12835,13136,25971,10435,584,145,70,8,710,98,412,13
213608,15728,16153,31881,13393,758,158,131,23,921,132,452,29
213616,12744,13002,25746,10773,641,129,119,21,743,108,348,23
213624,2984,3151,6135,2620,117,29,12,2,178,24,104,6
213802,20613,21139,41752,16669,1216,299,187,17,1333,215,502,58
213811,8900,9310,18210,7364,450,117,85,2,549,50,248,6
213829,4574,4512,9086,3482,248,82,43,4,338,97,100,23
213837,7139,7317,14456,5823,518,100,59,11,446,68,154,29
214001,30696,31847,62543,24945,1385,303,218,23,1818,203,885,54
214019,9031,9602,18633,7821,384,55,50,8,486,52,381,7
214035,10584,10865,21449,8400,488,59,68,8,644,41,260,27
214043,11081,11380,22461,8724,513,189,100,7,688,110,244,20
214205,8882,9686,18568,8116,800,86,140,3,922,32,191,13
214213,8882,9686,18568,8116,800,86,140,3,922,32,191,13
215007,22525,23356,45881,19303,1249,300,206,12,1433,173,809,22
215015,4295,3969,8264,3574,407,81,53,5,359,43,89,4
215023,2920,2964,5884,2213,231,38,50,3,157,41,84,3
215031,4834,4927,9761,4063,259,102,39,3,308,22,147,8
215040,1521,1665,3186,1403,41,7,10,0,95,5,62,0
215058,4758,5103,9861,4264,169,28,33,0,232,28,201,0
215066,3249,3665,6914,2971,111,42,14,1,218,32,192,6
215074,948,1063,2011,815,31,2,7,0,64,2,34,1
215201,8812,8711,17523,7685,589,61,67,5,562,66,245,8
215210,8812,8711,17523,7685,589,61,67,5,562,66,245,8
216003,725,745,1470,605,52,11,12,0,62,4,28,2
216046,725,745,1470,605,52,11,12,0,62,4,28,2
220001,1768928,1806776,3575704,1655220,114961,20417,18344,1013,122408,11850,49167,2075
221007,327566,345209,672775,327008,23862,3076,3486,144,24326,1574,9363,266
221015,117654,126380,244034,118691,8801,838,1216,52,8520,441,3450,17
221023,101196,104369,205565,102123,9216,1415,1253,47,9631,567,2554,146
221031,108716,114460,223176,106194,5845,823,1017,45,6175,566,3359,103
221309,390875,393049,783924,358071,22746,4446,4527,155,23831,2727,10055,322
221384,301835,302575,604410,282366,17744,3741,3704,110,18744,2203,7311,276
221392,76911,77758,154669,63932,4423,654,771,39,4409,478,2133,44
221406,12129,12716,24845,11773,579,51,52,6,678,46,611,2
222038,91685,94073,185758,94175,5936,1213,828,50,6653,365,2949,128
222054,15135,18155,33290,20781,1802,378,72,18,1896,152,829,37
222062,51312,53649,104961,49998,3619,385,518,57,4086,209,1408,91
222071,63069,63788,126857,59291,3472,839,542,28,4023,383,1728,59
222089,30588,33850,64438,35726,2143,415,190,60,2255,121,1399,28
222097,46410,48337,94747,39636,2452,105,495,30,2394,280,1336,23
222101,122463,124028,246491,111984,6431,1249,1263,35,6501,607,3120,146
222119,83574,81852,165426,71606,5141,1357,804,41,5422,1024,1976,179
222127,66716,68578,135294,60727,3596,698,749,50,3863,499,1733,47
222135,57995,57131,115126,48191,4011,792,673,20,3791,401,1431,166
222143,68336,71534,139870,62025,3958,491,689,33,4049,353,1817,61
222151,42624,40863,83487,38137,3671,539,488,47,4237,231,965,65
222160,44665,43276,87941,37243,3041,899,554,32,3448,570,918,78
222194,9320,9962,19282,10352,674,115,69,9,778,75,434,8
222208,24507,24181,48688,21742,1807,311,277,17,2234,144,564,7
222216,29561,27655,57216,25226,2188,502,244,26,2505,500,777,41
222224,13356,14392,27748,13541,928,114,75,18,1008,64,565,21
222232,15117,14598,29715,12131,760,110,106,5,997,109,430,18
222241,23888,23291,47179,19087,1627,369,285,20,1798,261,552,52
222259,22274,23709,45983,21576,1382,116,191,11,1602,77,675,27
222267,20994,21332,42326,17420,1202,572,162,12,1609,378,656,46
223000,17847,19281,37128,19747,1243,258,69,33,1406,115,961,21
223018,5338,5755,11093,6321,526,164,17,18,588,59,283,7
223026,3088,3310,6398,3260,201,27,16,11,231,18,159,1
223042,3557,3783,7340,3805,208,19,20,2,213,15,186,0
223051,2666,2992,5658,2829,114,13,9,0,159,7,135,1
223069,3198,3441,6639,3532,194,35,7,2,215,16,198,12
223204,17701,18404,36105,16817,1155,191,165,5,1392,72,583,14
223255,17701,18404,36105,16817,1155,191,165,5,1392,72,583,14
223409,45609,46708,92317,41321,4533,455,608,34,4438,223,1193,73
223417,15453,16184,31637,14652,1377,170,182,9,1410,55,430,29
223425,21558,22147,43705,19191,2329,193,353,20,2069,118,501,30
223441,8598,8377,16975,7478,827,92,73,5,959,50,262,14
224201,17244,17420,34664,14933,1182,340,160,21,1401,246,510,44
224243,14487,14477,28964,12272,1069,314,148,20,1237,230,333,42
224294,2757,2943,5700,2661,113,26,12,1,164,16,177,2
224600,8497,8471,16968,6728,399,82,55,2,465,90,240,7
224618,8497,8471,16968,6728,399,82,55,2,465,90,240,7
